"","date","hour","power"
"1040",20170213,7,1.5
"1041",20170213,8,1.3
"1042",20170213,9,0.8
"1043",20170213,10,3.85
"1044",20170213,11,4.85
"1045",20170213,12,5
"1046",20170213,13,5
"1047",20170213,14,5
"1048",20170213,15,5.29166666666667
"1049",20170213,16,5.45
"1050",20170213,17,4
"1051",20170213,18,0.65
"1052",20170213,19,0.6
"1053",20170213,20,0
"1054",20170213,21,0.75
"1055",20170213,22,1.25
"1056",20170213,23,0.5
"1057",20170214,0,0
"1058",20170214,1,0.9
"1059",20170214,2,1.9
"1060",20170214,3,1.1
"1061",20170214,4,0.65
"1062",20170214,5,0.85
"1063",20170214,6,1.55
"1064",20170214,7,1
"1065",20170214,8,0.6
"1066",20170214,9,1.75
"1067",20170214,10,1.85
"1068",20170214,11,3.65
"1069",20170214,12,4.31578947368421
"1070",20170214,13,5.94117647058824
"1071",20170214,14,7.11666666666667
"1072",20170214,15,7.61666666666667
"1073",20170214,16,6.95555555555556
"1074",20170214,17,4.55
"1075",20170214,18,2.5
"1076",20170214,19,1.55
"1077",20170214,20,0.55
"1078",20170214,21,0.35
"1079",20170214,22,0
"1080",20170214,23,0.45
"1081",20170215,0,0.7
"1082",20170215,1,0.75
"1083",20170215,2,0.75
"1084",20170215,3,0.6
"1085",20170215,4,0.65
"1086",20170215,5,0.7
"1087",20170215,6,0.85
"1088",20170215,7,0.4
"1089",20170215,8,1
"1090",20170215,9,1.45
"1091",20170215,10,1.7
"1092",20170215,11,5.33333333333333
"1093",20170215,12,6.88333333333333
"1094",20170215,13,7
"1095",20170215,14,7
"1096",20170215,15,6.625
"1097",20170215,16,6
"1098",20170215,17,4.79166666666667
"1099",20170215,18,2.45
"1100",20170215,19,0.9
"1101",20170215,20,2.25
"1102",20170215,21,1.1
"1103",20170215,22,0.25
"1104",20170215,23,0.6
"1105",20170216,0,0.4
"1106",20170216,1,1.55
"1107",20170216,2,2.35
"1108",20170216,3,1.6
"1109",20170216,4,0.35
"1110",20170216,5,0
"1111",20170216,6,0.9
"1112",20170216,7,0.9
"1113",20170216,8,1.85
"1114",20170216,9,0.75
"1115",20170216,10,1.65
"1116",20170216,11,4.1
"1117",20170216,12,5.77272727272727
"1118",20170216,13,6
"1119",20170216,14,5.05
"1120",20170216,15,3.65
"1121",20170216,16,2.9
"1122",20170216,17,2.3
"1123",20170216,18,1.35
"1124",20170216,19,0.55
"1125",20170216,20,2.15
"1126",20170216,21,2.2
"1127",20170216,22,1.25
"1128",20170216,23,1.5
"1129",20170217,0,1.25
"1130",20170217,1,1
"1131",20170217,2,0.7
"1132",20170217,3,1.35
"1133",20170217,4,2
"1134",20170217,5,2
"1135",20170217,6,2
"1136",20170217,7,2
"1137",20170217,8,1.6
"1138",20170217,9,0.9
"1139",20170217,10,2.75
"1140",20170217,11,4.85
"1141",20170217,12,5
"1142",20170217,13,5
"1143",20170217,14,6
"1144",20170217,15,6.86666666666667
"1145",20170217,16,6
"1146",20170217,17,4.68181818181818
"1147",20170217,18,2.9
"1148",20170217,19,1.4
"1149",20170217,20,0.85
"1150",20170217,21,1.4
"1151",20170217,22,0.4
"1152",20170217,23,0.85
"1153",20170218,0,1.15
"1154",20170218,1,1.2
"1155",20170218,2,1.4
"1156",20170218,3,0.85
"1157",20170218,4,2.5
"1158",20170218,5,1.9
"1159",20170218,6,1.6
"1160",20170218,7,1.9
"1161",20170218,8,1.33333333333333
"1162",20170218,9,2
"1163",20170218,10,3.3
"1164",20170218,11,4
"1165",20170218,12,5.08695652173913
"1166",20170218,13,6.52272727272727
"1167",20170218,14,6.58490566037736
"1168",20170218,15,7.61666666666667
"1169",20170218,16,7.35185185185185
"1170",20170218,17,5.20833333333333
"1171",20170218,18,3.7
"1172",20170218,19,1.15
"1173",20170218,20,0.25
"1174",20170218,21,0
"1175",20170218,22,0.6
"1176",20170218,23,0.5
"1177",20170219,0,0.75
"1178",20170219,1,1.25
"1179",20170219,2,1
"1180",20170219,3,2.52380952380952
"1181",20170219,4,0.75
"1182",20170219,5,1.75
"1183",20170219,6,1.5
"1184",20170219,7,0.9
"1185",20170219,8,0.25
"1186",20170219,9,1.45
"1187",20170219,10,3.2
"1188",20170219,11,4.6
"1189",20170219,12,5
"1190",20170219,13,4.4
"1191",20170219,14,4.75
"1192",20170219,15,4.5
"1193",20170219,16,3.5
"1194",20170219,17,4
"1195",20170219,18,2.3
"1196",20170219,19,2.25
"1197",20170219,20,0.8
"1198",20170219,21,1.2
"1199",20170219,22,1.05
"1200",20170219,23,1.2
"1201",20170220,0,1.4
"1202",20170220,1,1.1
"1203",20170220,2,2.25
"1204",20170220,3,2
"1205",20170220,4,2.6
"1206",20170220,5,2.4
"1207",20170220,6,2.25
"1208",20170220,7,2
"1209",20170220,8,2.65217391304348
"1210",20170220,9,3.43478260869565
"1211",20170220,10,3.5609756097561
"1212",20170220,11,3.21739130434783
"1213",20170220,12,3
"1214",20170220,13,2.80769230769231
"1215",20170220,14,2.5
"1216",20170220,15,2.1
"1217",20170220,16,1.6
"1218",20170220,17,1.25
"1219",20170220,18,1.5
"1220",20170220,19,0.5
"1221",20170220,20,1
"1222",20170220,21,0.1
"1223",20170220,22,0.65
"1224",20170220,23,0.5
"1225",20170221,0,0.75
"1226",20170221,1,0.6
"1227",20170221,2,0.45
"1228",20170221,3,1.55
"1229",20170221,4,0.6
"1230",20170221,5,0.5
"1231",20170221,6,0.5
"1232",20170221,7,0.35
"1233",20170221,8,0.9
"1234",20170221,9,0.9
"1235",20170221,10,4.10344827586207
"1236",20170221,11,5.28571428571429
"1237",20170221,12,6
"1238",20170221,13,6.89473684210526
"1239",20170221,14,6.80392156862745
"1240",20170221,15,5.53571428571429
"1241",20170221,16,4.75
"1242",20170221,17,5.59459459459459
"1243",20170221,18,4.54545454545455
"1244",20170221,19,2.4
"1245",20170221,20,0.8
"1246",20170221,21,2.6
"1247",20170221,22,5.46153846153846
"1248",20170221,23,6
"1249",20170222,0,1.05
"1250",20170222,1,1.55
"1251",20170222,2,2
"1252",20170222,3,2.75
"1253",20170222,4,1.1
"1254",20170222,5,1.8
"1255",20170222,6,1.7
"1256",20170222,7,1
"1257",20170222,8,1.55
"1258",20170222,9,1.55
"1259",20170222,10,0.909090909090909
"1260",20170222,11,1.79487179487179
"1261",20170222,12,2.88333333333333
"1262",20170222,13,3
"1263",20170222,14,2.83333333333333
"1264",20170222,15,2.41509433962264
"1265",20170222,16,1.65
"1266",20170222,17,4
"1267",20170222,18,3.12820512820513
"1268",20170222,19,3.25
"1269",20170222,20,2.84905660377358
"1270",20170222,21,2.28
"1271",20170222,22,2
"1272",20170222,23,2
"1273",20170223,0,1.6
"1274",20170223,1,1
"1275",20170223,2,0.75
"1276",20170223,3,1
"1277",20170223,4,1
"1278",20170223,5,1.15
"1279",20170223,6,1.35
"1280",20170223,7,0.25
"1281",20170223,8,1.65
"1282",20170223,9,3.35
"1283",20170223,10,5.81481481481481
"1284",20170223,11,6.76271186440678
"1285",20170223,12,7.41666666666667
"1286",20170223,13,4.97222222222222
"1287",20170223,14,8.21666666666667
"1288",20170223,15,9
"1289",20170223,16,8.27272727272727
"1290",20170223,17,3.09090909090909
"1291",20170223,18,5.2962962962963
"1292",20170223,19,6.36666666666667
"1293",20170223,20,6.92307692307692
"1294",20170223,21,1.6
"1295",20170223,22,2.45833333333333
"1296",20170223,23,1.65
"1297",20170224,0,2.71428571428571
"1298",20170224,1,1.8
"1299",20170224,2,0.1
"1300",20170224,3,0.75
"1301",20170224,4,1
"1302",20170224,5,0.5
"1303",20170224,6,1.6
"1304",20170224,7,1.15
"1305",20170224,8,1
"1306",20170224,9,1.95
"1307",20170224,10,4.38095238095238
"1308",20170224,11,3.5
"1309",20170224,12,3.90909090909091
"1310",20170224,13,5.06666666666667
"1311",20170224,14,2.55
"1312",20170224,15,3.21428571428571
"1313",20170224,16,3.31578947368421
"1314",20170224,17,1.95238095238095
"1315",20170224,18,2.70833333333333
"1316",20170224,19,1.15
"1317",20170224,20,1.6
"1318",20170224,21,1.42857142857143
"1319",20170224,22,3.19230769230769
"1320",20170224,23,2.21739130434783
"1321",20170225,0,1.6
"1322",20170225,1,2
"1323",20170225,2,1.4
"1324",20170225,3,1.25
"1325",20170225,4,1.25
"1326",20170225,5,1.6
"1327",20170225,6,1.4
"1328",20170225,7,1.45
"1329",20170225,8,1.75
"1330",20170225,9,1
"1331",20170225,10,1.65
"1332",20170225,11,1.75
"1333",20170225,12,6.21739130434783
"1334",20170225,13,5.66666666666667
"1335",20170225,14,4.5
"1336",20170225,15,5
"1337",20170225,16,5.1025641025641
"1338",20170225,17,5.2
"1339",20170225,18,2.3
"1340",20170225,19,1.15
"1341",20170225,20,0.5
"1342",20170225,21,0.5
"1343",20170225,22,1.35
"1344",20170225,23,4.66666666666667
"1345",20170226,0,2.5
"1346",20170226,1,3
"1347",20170226,2,3.3
"1348",20170226,3,0.65
"1349",20170226,4,2.5
"1350",20170226,5,2.6
"1351",20170226,6,1.9
"1352",20170226,7,1.36363636363636
"1353",20170226,8,2.96153846153846
"1354",20170226,9,2.2972972972973
"1355",20170226,10,3.03571428571429
"1356",20170226,11,5.66666666666667
"1357",20170226,12,6.26785714285714
"1358",20170226,13,8.86666666666667
"1359",20170226,14,7.51666666666667
"1360",20170226,15,7.86666666666667
"1361",20170226,16,6.88333333333333
"1362",20170226,17,5.20408163265306
"1363",20170226,18,3.4468085106383
"1364",20170226,19,2.40740740740741
"1365",20170226,20,1.84615384615385
"1366",20170226,21,1.78260869565217
"1367",20170226,22,1.5
"1368",20170226,23,1.1
"1369",20170227,0,1.25
"1370",20170227,1,0.65
"1371",20170227,2,2.85
"1372",20170227,3,0.9
"1373",20170227,4,1.1
"1374",20170227,5,1.15
"1375",20170227,6,1.6
"1376",20170227,7,0.65
"1377",20170227,8,0.5
"1378",20170227,9,1.1
"1379",20170227,10,3.2
"1380",20170227,11,5.26086956521739
"1381",20170227,12,5.05
"1382",20170227,13,4.5
"1383",20170227,14,4.6
"1384",20170227,15,5.86666666666667
"1385",20170227,16,5.34615384615385
"1386",20170227,17,5.05882352941176
"1387",20170227,18,3.73684210526316
"1388",20170227,19,2.2
"1389",20170227,20,1.35
"1390",20170227,21,2
"1391",20170227,22,1.1
"1392",20170227,23,2.42105263157895
"1393",20170228,0,0.9
"1394",20170228,1,1.25
"1395",20170228,2,0.65
"1396",20170228,3,1.05
"1397",20170228,4,2.47826086956522
"1398",20170228,5,3
"1399",20170228,6,2.2
"1400",20170228,7,0.5
"1401",20170228,8,1.75
"1402",20170228,9,2.2
"1403",20170228,10,3.75
"1404",20170228,11,5.94285714285714
"1405",20170228,12,7.86666666666667
"1406",20170228,13,7.88333333333333
"1407",20170228,14,7.86666666666667
"1408",20170228,15,7.75
"1409",20170228,16,7.37254901960784
"1410",20170228,17,5.78048780487805
"1411",20170228,18,4.5
"1412",20170228,19,6
"1413",20170228,20,3.72727272727273
"1414",20170228,21,1.65
"1415",20170228,22,2.25
"1416",20170228,23,1.1
"1417",20170301,0,1.36842105263158
"1418",20170301,1,1.65
"1419",20170301,2,1
"1420",20170301,3,2.45
"1421",20170301,4,2.3
"1422",20170301,5,2.5
"1423",20170301,6,1.6
"1424",20170301,7,3.04
"1425",20170301,8,2.3
"1426",20170301,9,1.35
"1427",20170301,10,5.05660377358491
"1428",20170301,11,6.85964912280702
"1429",20170301,12,7.75
"1430",20170301,13,9
"1431",20170301,14,9.86666666666667
"1432",20170301,15,9.38333333333333
"1433",20170301,16,8.86666666666667
"1434",20170301,17,7.5
"1435",20170301,18,5
"1436",20170301,19,1.95
"1437",20170301,20,0.9
"1438",20170301,21,1.6
"1439",20170301,22,1.4
"1440",20170301,23,0.75
"1441",20170302,0,2.79310344827586
"1442",20170302,1,3.40625
"1443",20170302,2,5.12280701754386
"1444",20170302,3,4.88333333333333
"1445",20170302,4,3.88235294117647
"1446",20170302,5,3.72727272727273
"1447",20170302,6,3.85714285714286
"1448",20170302,7,4.48333333333333
"1449",20170302,8,3.33333333333333
"1450",20170302,9,3.80487804878049
"1451",20170302,10,3
"1452",20170302,11,4.3125
"1453",20170302,12,6.11111111111111
"1454",20170302,13,7.64406779661017
"1455",20170302,14,7.48333333333333
"1456",20170302,15,7.63333333333333
"1457",20170302,16,6.89830508474576
"1458",20170302,17,5.40625
"1459",20170302,18,3.15
"1460",20170302,19,0.95
"1461",20170302,20,0.95
"1462",20170302,21,1.4
"1463",20170302,22,1
"1464",20170302,23,0.75
"1465",20170303,0,1
"1466",20170303,1,1
"1467",20170303,2,0.75
"1468",20170303,3,1.35
"1469",20170303,4,1.05
"1470",20170303,5,0.5
"1471",20170303,6,0.25
"1472",20170303,7,0.75
"1473",20170303,8,0.85
"1474",20170303,9,0.95
"1475",20170303,10,4.6
"1476",20170303,11,3.6
"1477",20170303,12,5.54545454545455
"1478",20170303,13,6
"1479",20170303,14,6
"1480",20170303,15,5.75862068965517
"1481",20170303,16,5.25
"1482",20170303,17,4.9
"1483",20170303,18,3.65
"1484",20170303,19,1.2
"1485",20170303,20,0.35
"1486",20170303,21,1
"1487",20170303,22,0.4
"1488",20170303,23,0.1
"1489",20170304,0,0.15
"1490",20170304,1,0.35
"1491",20170304,2,1.5
"1492",20170304,3,1
"1493",20170304,4,1
"1494",20170304,5,0.75
"1495",20170304,6,1.15
"1496",20170304,7,0.25
"1497",20170304,8,1.45
"1498",20170304,9,1.05
"1499",20170304,10,1.05
"1500",20170304,11,3
"1501",20170304,12,2.15
"1502",20170304,13,3.1
"1503",20170304,14,3.6
"1504",20170304,15,4.25
"1505",20170304,16,4
"1506",20170304,17,3.15
"1507",20170304,18,2.65
"1508",20170304,19,1.15
"1509",20170304,20,0.4
"1510",20170304,21,0
"1511",20170304,22,0.95
"1512",20170304,23,1.15
"1513",20170305,0,1.25
"1514",20170305,1,0.5
"1515",20170305,2,2.1
"1516",20170305,3,2
"1517",20170305,4,1.5
"1518",20170305,5,2
"1519",20170305,6,1.9
"1520",20170305,7,1.5
"1521",20170305,8,2.7
"1522",20170305,9,2.69565217391304
"1523",20170305,10,2.54285714285714
"1524",20170305,11,2.92307692307692
"1525",20170305,12,2.88888888888889
"1526",20170305,13,3.34375
"1527",20170305,14,3.66
"1528",20170305,15,3.4
"1529",20170305,16,3
"1530",20170305,17,2.15
"1531",20170305,18,2
"1532",20170305,19,2
"1533",20170305,20,2
"1534",20170305,21,2
"1535",20170305,22,1.9
"1536",20170305,23,0.9
"1537",20170306,0,1.2
"1538",20170306,1,1.5
"1539",20170306,2,1.15
"1540",20170306,3,1
"1541",20170306,4,1
"1542",20170306,5,1.35
"1543",20170306,6,1.65
"1544",20170306,7,1.7
"1545",20170306,8,3.22222222222222
"1546",20170306,9,2.25
"1547",20170306,10,3.03571428571429
"1548",20170306,11,5.72549019607843
"1549",20170306,12,8.86666666666667
"1550",20170306,13,8.75
"1551",20170306,14,8.75
"1552",20170306,15,8.88333333333333
"1553",20170306,16,8.11864406779661
"1554",20170306,17,5.60975609756098
"1555",20170306,18,4.5
"1556",20170306,19,3.2
"1557",20170306,20,1.25
"1558",20170306,21,0.75
"1559",20170306,22,0.85
"1560",20170306,23,1.25
"1561",20170307,0,0.9
"1562",20170307,1,1.1
"1563",20170307,2,1.4
"1564",20170307,3,2.1
"1565",20170307,4,1.75
"1566",20170307,5,1.6
"1567",20170307,6,1.2
"1568",20170307,7,1.25
"1569",20170307,8,2.2
"1570",20170307,9,0.8
"1571",20170307,10,0.5
"1572",20170307,11,0.45
"1573",20170307,12,2.65
"1574",20170307,13,2.3
"1575",20170307,14,4.5
"1576",20170307,15,3.2
"1577",20170307,16,1.5
"1578",20170307,17,0.9
"1579",20170307,18,0.6
"1580",20170307,19,1.85
"1581",20170307,20,1
"1582",20170307,21,2.28571428571429
"1583",20170307,22,3.6
"1584",20170307,23,0.6
"1585",20170308,0,1.85
"1586",20170308,1,1.75
"1587",20170308,2,1.15
"1588",20170308,3,2
"1589",20170308,4,1.1
"1590",20170308,5,1.65
"1591",20170308,6,1.28571428571429
"1592",20170308,7,0.8
"1593",20170308,8,0.35
"1594",20170308,9,1.35
"1595",20170308,10,1.4
"1596",20170308,11,1.25
"1597",20170308,12,1.6
"1598",20170308,13,1.79166666666667
"1599",20170308,14,1.4
"1600",20170308,15,2.91666666666667
"1601",20170308,16,2.35
"1602",20170308,17,1.7
"1603",20170308,18,1.95
"1604",20170308,19,2.15
"1605",20170308,20,1.95
"1606",20170308,21,1.65
"1607",20170308,22,1.85
"1608",20170308,23,2.95
"1609",20170309,0,1.5
"1610",20170309,1,1.65
"1611",20170309,2,2.15
"1612",20170309,3,0.45
"1613",20170309,4,0.65
"1614",20170309,5,1.25
"1615",20170309,6,0.55
"1616",20170309,7,1.45
"1617",20170309,8,1.25
"1618",20170309,9,3.35
"1619",20170309,10,3.9
"1620",20170309,11,5
"1621",20170309,12,6.16279069767442
"1622",20170309,13,6.5
"1623",20170309,14,5.31578947368421
"1624",20170309,15,5.46153846153846
"1625",20170309,16,4.65
"1626",20170309,17,3.55
"1627",20170309,18,1.9
"1628",20170309,19,1.15
"1629",20170309,20,1.7
"1630",20170309,21,0.9
"1631",20170309,22,0.75
"1632",20170309,23,1.75
"1633",20170310,0,1.25
"1634",20170310,1,1.25
"1635",20170310,2,1
"1636",20170310,3,2.8
"1637",20170310,4,4.5
"1638",20170310,5,2.15
"1639",20170310,6,2.5
"1640",20170310,7,2.1
"1641",20170310,8,2
"1642",20170310,9,0.95
"1643",20170310,10,1.45
"1644",20170310,11,1.65217391304348
"1645",20170310,12,4.67272727272727
"1646",20170310,13,4.58620689655172
"1647",20170310,14,5
"1648",20170310,15,4.41071428571429
"1649",20170310,16,3.61818181818182
"1650",20170310,17,2.65384615384615
"1651",20170310,18,1.75
"1652",20170310,19,0.9
"1653",20170310,20,1.71428571428571
"1654",20170310,21,3.375
"1655",20170310,22,1.4
"1656",20170310,23,1.79166666666667
"1657",20170311,0,2.19047619047619
"1658",20170311,1,1.65
"1659",20170311,2,1.27272727272727
"1660",20170311,3,4.91111111111111
"1661",20170311,4,3
"1662",20170311,5,1.55
"1663",20170311,6,1.2
"1664",20170311,7,4.81578947368421
"1665",20170311,8,2.35
"1666",20170311,9,2.25
"1667",20170311,10,3.3
"1668",20170311,11,4.78260869565217
"1669",20170311,12,5.90243902439024
"1670",20170311,13,6.86666666666667
"1671",20170311,14,7.98333333333333
"1672",20170311,15,8.13333333333333
"1673",20170311,16,7.64406779661017
"1674",20170311,17,7
"1675",20170311,18,5.58333333333333
"1676",20170311,19,3.7
"1677",20170311,20,2.25
"1678",20170311,21,1.65
"1679",20170311,22,0.75
"1680",20170311,23,0.4
"1681",20170312,0,0
"1682",20170312,1,0.35
"1683",20170312,2,0.75
"1684",20170312,3,0.736842105263158
"1685",20170312,4,1.25
"1686",20170312,5,1.5
"1687",20170312,6,1.85
"1688",20170312,7,2
"1689",20170312,8,1
"1690",20170312,9,2
"1691",20170312,10,1.4
"1692",20170312,11,1.85
"1693",20170312,12,2.8
"1694",20170312,13,5
"1695",20170312,14,5.12903225806452
"1696",20170312,15,6.07894736842105
"1697",20170312,16,6.35087719298246
"1698",20170312,17,5.64444444444444
"1699",20170312,18,3.15
"1700",20170312,19,0.9
"1701",20170312,20,0.75
"1702",20170312,21,1.85
"1703",20170312,22,1.65
"1704",20170312,23,0.75
"1705",20170313,0,2.2
"1706",20170313,1,2.75
"1707",20170313,2,2.4
"1708",20170313,3,2
"1709",20170313,4,2
"1710",20170313,5,1.75
"1711",20170313,6,0.8
"1712",20170313,7,0
"1713",20170313,8,1.2
"1714",20170313,9,2.95
"1715",20170313,10,3.5
"1716",20170313,11,4.6
"1717",20170313,12,5.66666666666667
"1718",20170313,13,6.71666666666667
"1719",20170313,14,8.6
"1720",20170313,15,8.15
"1721",20170313,16,7.28333333333333
"1722",20170313,17,6.35
"1723",20170313,18,6.17241379310345
"1724",20170313,19,3.4
"1725",20170313,20,3.3
"1726",20170313,21,2.95
"1727",20170313,22,2
"1728",20170313,23,2.92592592592593
"1729",20170314,0,2.27586206896552
"1730",20170314,1,1.75
"1731",20170314,2,1.65217391304348
"1732",20170314,3,2.51612903225806
"1733",20170314,4,2.5
"1734",20170314,5,1.55
"1735",20170314,6,1.4
"1736",20170314,7,1.2
"1737",20170314,8,2.7
"1738",20170314,9,2.5
"1739",20170314,10,3.55
"1740",20170314,11,1.72727272727273
"1741",20170314,12,5.15789473684211
"1742",20170314,13,5.70588235294118
"1743",20170314,14,4.65
"1744",20170314,15,5.58823529411765
"1745",20170314,16,5.10344827586207
"1746",20170314,17,2.5
"1747",20170314,18,5.32432432432432
"1748",20170314,19,4
"1749",20170314,20,1.4
"1750",20170314,21,1.75
"1751",20170314,22,0.75
"1752",20170314,23,1.45
"1753",20170315,0,2.3
"1754",20170315,1,0.4
"1755",20170315,2,1.55
"1756",20170315,3,2.65
"1757",20170315,4,1.4
"1758",20170315,5,0.4
"1759",20170315,6,0.85
"1760",20170315,7,1.85
"1761",20170315,8,1.9
"1762",20170315,9,1.8
"1763",20170315,10,3.15
"1764",20170315,11,2.65
"1765",20170315,12,2.5
"1766",20170315,13,2
"1767",20170315,14,2.85
"1768",20170315,15,3.25
"1769",20170315,16,2.3
"1770",20170315,17,1
"1771",20170315,18,2.2
"1772",20170315,19,3
"1773",20170315,20,3.1
"1774",20170315,21,2.78260869565217
"1775",20170315,22,3.15
"1776",20170315,23,1.65
"1777",20170316,0,1.45
"1778",20170316,1,1.95
"1779",20170316,2,0.6
"1780",20170316,3,0.6
"1781",20170316,4,2
"1782",20170316,5,1.75
"1783",20170316,6,1
"1784",20170316,7,1.65
"1785",20170316,8,0.75
"1786",20170316,9,1
"1787",20170316,10,1.6
"1788",20170316,11,2.1
"1789",20170316,12,3.25
"1790",20170316,13,4.39130434782609
"1791",20170316,14,5.4
"1792",20170316,15,5
"1793",20170316,16,5.38461538461539
"1794",20170316,17,5
"1795",20170316,18,2.4
"1796",20170316,19,1.4
"1797",20170316,20,2
"1798",20170316,21,2
"1799",20170316,22,0.6
"1800",20170316,23,1
"1801",20170317,0,0.85
"1802",20170317,1,0.25
"1803",20170317,2,0.25
"1804",20170317,3,0.25
"1805",20170317,4,0.75
"1806",20170317,5,0.9
"1807",20170317,6,0.75
"1808",20170317,7,0.1
"1809",20170317,8,0.65
"1810",20170317,9,3.2
"1811",20170317,10,4.5
"1812",20170317,11,4.15
"1813",20170317,12,5
"1814",20170317,13,5.93333333333333
"1815",20170317,14,6.20512820512821
"1816",20170317,15,6
"1817",20170317,16,5.70833333333333
"1818",20170317,17,5.45161290322581
"1819",20170317,18,4.52173913043478
"1820",20170317,19,2.1
"1821",20170317,20,1.75
"1822",20170317,21,2.15
"1823",20170317,22,2.8
"1824",20170317,23,2.8
"1825",20170318,0,0.8
"1826",20170318,1,0.75
"1827",20170318,2,0.6
"1828",20170318,3,0.45
"1829",20170318,4,0.5
"1830",20170318,5,1.25
