"","shipID","work_time","start_time","end_time","date","moving_time","status","port","place1","place2","dist","turn","weight_lv","seven","day","pilotID","tug1","tug2","tug3","tug.cnt"
"32098","945285",20,2017-09-11 20:30:00,2017-09-11 12:50:00,2017-09-11 12:00:00,-0.00323974082073434,"3","1",NA,"1030",4828.11140921905,0,8,0,1,"80","101","143",NA,2
"32099","945285",20,2017-09-11 20:30:00,2017-09-11 12:50:00,2017-09-11 12:00:00,-0.00323974082073434,"3","1",NA,"1030",4828.11140921905,0,8,0,1,"80","101","143",NA,2
"32100","540358",20,2017-09-11 21:00:00,2017-09-11 13:20:00,2017-09-11 12:30:00,9.9540972162807,"3","2",NA,"1072",2840.22946222898,0,1,0,1,"56","165","104",NA,2
"32101","540358",20,2017-09-11 21:00:00,2017-09-11 13:20:00,2017-09-11 12:30:00,9.9540972162807,"3","2",NA,"1072",2840.22946222898,0,1,0,1,"56","165","104",NA,2
"32102","340642",38,2017-09-11 20:12:00,2017-09-11 12:50:00,2017-09-11 11:30:00,28.3477321814255,"1","1",NA,"1062",8293.25675090206,0,1,0,1,"75","155",NA,NA,1
"32109","994014",15,2017-09-11 16:30:00,2017-09-11 08:45:00,2017-09-11 08:00:00,18.5430830093043,"3","2",NA,"1111",2493.46252558726,0,6,0,1,"85","163","165",NA,2
"32110","540498",30,2017-09-11 15:50:00,2017-09-11 08:20:00,2017-09-11 07:00:00,-0.00323974082073434,"1","2",NA,"1120",3892.99009973614,0,8,1,1,"76","171","162",NA,2
"32111","533009",12,2017-09-11 15:38:00,2017-09-11 07:50:00,2017-09-11 07:00:00,23.5348369609208,"3","2",NA,"1105",3993.06904046064,1,1,1,1,"81","165","109",NA,2
"32113","396869",22,2017-09-11 15:18:00,2017-09-11 07:40:00,2017-09-11 06:30:00,16.4175481705434,"1","2",NA,"1118",3674.00410034526,0,8,0,1,"84","151",NA,NA,1
"32114","540528",38,2017-09-11 15:02:00,2017-09-11 07:40:00,2017-09-11 06:00:00,28.3477321814255,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"56","162","163",NA,2
"32115","540528",38,2017-09-11 15:02:00,2017-09-11 07:40:00,2017-09-11 06:00:00,28.3477321814255,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"56","162","163",NA,2
"32126","981265",27,2017-09-11 16:28:00,2017-09-11 08:55:00,2017-09-11 07:00:00,6,"1","2",NA,"1073",5037.12869605665,0,8,1,1,"89","155",NA,NA,1
"32130","355577",70,2017-09-12 23:10:00,2017-09-12 16:20:00,2017-09-12 15:00:00,14.4658194784017,"2","1","1052","1075",5404.50681597246,0,8,0,1,"103","101",NA,NA,1
"32131","603775",10,2017-09-12 17:20:00,2017-09-12 09:30:00,2017-09-12 09:00:00,5.92492951033694,"3","1",NA,"1001",1863.72796345174,0,8,0,1,"免引水","143",NA,NA,1
"32132","340642",5,2017-09-12 16:50:00,2017-09-12 08:55:00,2017-09-12 08:30:00,9.46872416116838,"3","1",NA,"1062",6441.25675090205,0,1,0,1,"103","153",NA,NA,1
"32133","472786",25,2017-09-12 16:05:00,2017-09-12 08:30:00,2017-09-12 07:00:00,28.2830665870421,"1","1",NA,"1048",5841.3286668792,0,6,1,1,"85","112",NA,NA,1
"32135","540471",28,2017-09-12 23:12:00,2017-09-12 15:40:00,2017-09-12 15:00:00,3.3284515220516,"3","1",NA,"1005",2501.81728783218,0,8,0,1,"97","321",NA,NA,1
"32136","300896",7,2017-09-12 08:53:00,2017-09-12 01:00:00,2017-09-12 01:00:00,7.46477289250922,"3","1",NA,"1043",3090.1321455364,0,1,0,0,"84","112",NA,NA,1
"32138","304247",15,2017-09-12 18:25:00,2017-09-12 10:40:00,2017-09-12 09:30:00,10.8090430901061,"3","2",NA,"1102",4675.84495975367,0,1,0,1,"95","151",NA,NA,1
"32141","540064",20,2017-09-12 21:25:00,2017-09-12 13:45:00,2017-09-12 13:00:00,5.79311458152229,"3","2",NA,"1075",3276.17639050448,0,1,0,1,"97","172","165",NA,2
"32162","398837",8,2017-09-12 13:52:00,2017-09-12 06:00:00,2017-09-12 05:00:00,41.377762834745,"3","1",NA,"1060",6112.37475601805,0,1,0,0,"89","155","153",NA,2
"32167","396923",15,2017-09-12 23:55:00,2017-09-12 16:10:00,2017-09-12 15:00:00,3.3284515220516,"3","1",NA,"1058",5872.10915705979,0,6,0,1,"93","112",NA,NA,1
"32172","392308",29,2017-09-12 20:11:00,2017-09-12 12:40:00,2017-09-12 11:30:00,41.8772370229139,"1","1",NA,"1040",4888.14860473248,0,8,0,1,"100","322",NA,NA,1
"32173","509264",20,2017-09-12 20:10:00,2017-09-12 12:30:00,2017-09-12 12:00:00,0,"3","1",NA,"1048",3989.3286668792,0,1,0,1,"81","451",NA,NA,1
"32175","511641",37,2017-09-12 18:03:00,2017-09-12 10:40:00,2017-09-12 09:30:00,6,"1","1",NA,"1051",6405.09416292005,0,1,0,1,"97","145",NA,NA,1
"32176","702358",21,2017-09-12 17:19:00,2017-09-12 09:40:00,2017-09-12 08:30:00,-0.00323974082073434,"1","1",NA,"1009",4928.65817151736,0,8,0,1,"84","451",NA,NA,1
"32177","505188",35,2017-09-12 15:35:00,2017-09-12 08:10:00,2017-09-12 07:00:00,28.3477321814255,"1","1",NA,"1035",5840.23505020571,0,8,1,1,"95","451",NA,NA,1
"32178","417645",22,2017-09-12 15:18:00,2017-09-12 07:40:00,2017-09-12 07:00:00,-0.00323974082073434,"3","1",NA,"4022",4373.02181123719,-1,8,1,1,"72","112",NA,NA,1
"32179","989444",10,2017-09-12 14:40:00,2017-09-12 06:50:00,2017-09-12 06:30:00,3.50194181336752,"3","1",NA,"1040",3036.14860473248,0,6,0,1,"91","112",NA,NA,1
"32183","344338",10,2017-09-12 10:00:00,2017-09-12 02:10:00,2017-09-12 02:00:00,2.91385553828734,"3","1",NA,"4032",4454.61486217467,-1,8,0,0,"61","321",NA,NA,1
"32213","315974",34,2017-09-12 23:06:00,2017-09-12 15:40:00,2017-09-12 14:30:00,42.1239526658583,"1","1",NA,"1066",9167.34920925893,1,6,0,1,"61","162",NA,NA,1
"32216","540064",20,2017-09-12 21:25:00,2017-09-12 13:45:00,2017-09-12 13:00:00,5.79311458152229,"3","2",NA,"1075",3276.17639050448,0,1,0,1,"97","172","165",NA,2
"32220","540285",32,2017-09-12 19:38:00,2017-09-12 12:10:00,2017-09-12 11:00:00,10.8445114249991,"3","2",NA,"1122",2415.36237097407,0,1,0,1,"80","165","162",NA,2
"32223","540285",12,2017-09-12 19:38:00,2017-09-12 11:50:00,2017-09-12 11:00:00,10.8445114249991,"3","2",NA,"1122",2415.36237097407,0,1,0,1,"80","165","162",NA,2
"32228","301027",32,2017-09-12 17:58:00,2017-09-12 10:30:00,2017-09-12 09:00:00,32.4192437226531,"1","1",NA,"1062",8293.25675090206,0,1,0,1,"93","153",NA,NA,1
"32229","327905",42,2017-09-12 17:48:00,2017-09-12 10:30:00,2017-09-12 08:30:00,28.3477321814255,"1","2",NA,"1097",6521.57211451525,0,1,0,1,"76","109","162",NA,2
"32230","327905",42,2017-09-12 17:48:00,2017-09-12 10:30:00,2017-09-12 08:30:00,28.3477321814255,"1","2",NA,"1097",6521.57211451525,0,1,0,1,"76","109","162",NA,2
"32236","388939",35,2017-09-12 15:50:00,2017-09-12 08:25:00,2017-09-12 07:00:00,10.4261440062181,"3","2",NA,"1101",4916.32423570064,0,1,1,1,"48","163","165","171",3
"32237","388939",35,2017-09-12 15:50:00,2017-09-12 08:25:00,2017-09-12 07:00:00,10.4261440062181,"3","2",NA,"1101",4916.32423570064,0,1,1,1,"48","163","165","171",3
"32238","388939",25,2017-09-12 15:50:00,2017-09-12 08:15:00,2017-09-12 07:00:00,10.4261440062181,"3","2",NA,"1101",4916.32423570064,0,1,1,1,"48","163","165","171",3
"32248","398837",8,2017-09-12 13:52:00,2017-09-12 06:00:00,2017-09-12 05:00:00,41.377762834745,"3","1",NA,"1060",6112.37475601805,0,1,0,0,"89","155","153",NA,2
"32272","540528",10,2017-09-13 23:10:00,2017-09-13 15:20:00,2017-09-13 15:00:00,15.3451487593901,"3","2",NA,"1074",3395.80073507149,0,1,0,1,"91","162","104",NA,2
"32280","475742",39,2017-09-13 21:01:00,2017-09-13 13:40:00,2017-09-13 11:30:00,24.138674517292,"1","2",NA,"1101",6768.32423570064,0,8,0,1,"48","151","153",NA,2
"32282","345067",30,2017-09-13 19:05:00,2017-09-13 11:35:00,2017-09-13 10:00:00,13.1679363366212,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"91","171","165","162",3
"32305","531472",60,2017-09-13 22:30:00,2017-09-13 15:30:00,2017-09-13 13:30:00,8.0781723291164,"2","2","8602","1097",-1,0,8,0,1,"76","171","172",NA,2
"32306","531472",60,2017-09-13 22:30:00,2017-09-13 15:30:00,2017-09-13 13:30:00,8.0781723291164,"2","2","8602","1097",-1,0,8,0,1,"76","171","172",NA,2
"32307","540528",10,2017-09-13 23:10:00,2017-09-13 15:20:00,2017-09-13 15:00:00,15.3451487593901,"3","2",NA,"1074",3395.80073507149,0,1,0,1,"91","162","104",NA,2
"32308","391247",35,2017-09-13 19:55:00,2017-09-13 12:30:00,2017-09-13 11:00:00,20.2768589877875,"3","2",NA,"1098",4931.55423793895,0,1,0,1,"79","171","163","165",3
"32309","391247",30,2017-09-13 19:55:00,2017-09-13 12:25:00,2017-09-13 11:00:00,20.2768589877875,"3","2",NA,"1098",4931.55423793895,0,1,0,1,"79","171","163","165",3
"32310","345067",30,2017-09-13 19:05:00,2017-09-13 11:35:00,2017-09-13 10:00:00,13.1679363366212,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"91","171","165","162",3
"32311","345067",30,2017-09-13 19:05:00,2017-09-13 11:35:00,2017-09-13 10:00:00,13.1679363366212,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"91","171","165","162",3
"32313","518506",11,2017-09-13 18:44:00,2017-09-13 10:55:00,2017-09-13 10:00:00,21.3518022906494,"3","1",NA,"1061",6223.09688132476,0,1,0,1,"100","109",NA,NA,1
"32320","391247",30,2017-09-13 19:55:00,2017-09-13 12:25:00,2017-09-13 11:00:00,20.2768589877875,"3","2",NA,"1098",4931.55423793895,0,1,0,1,"79","171","163","165",3
"32322","355577",14,2017-09-13 22:36:00,2017-09-13 14:50:00,2017-09-13 14:00:00,6.18092003027665,"3","2",NA,"1075",3276.17639050448,0,8,0,1,"85","153",NA,NA,1
"32325","475742",39,2017-09-13 21:01:00,2017-09-13 13:40:00,2017-09-13 11:30:00,24.138674517292,"1","2",NA,"1101",6768.32423570064,0,8,0,1,"48","151","153",NA,2
"32337","505188",10,2017-09-13 23:40:00,2017-09-13 15:50:00,2017-09-13 15:30:00,13.872829710966,"3","1",NA,"1035",3988.23505020571,0,8,0,1,"99","322",NA,NA,1
"32339","321281",42,2017-09-13 15:48:00,2017-09-13 08:30:00,2017-09-13 07:00:00,40.0814000610368,"1","1",NA,"1030",6680.11140921905,0,1,1,1,"99","101","143",NA,2
"32361","974633",14,2017-09-13 18:36:00,2017-09-13 10:50:00,2017-09-13 10:30:00,12.9243909294143,"3","1",NA,"1052",4743.63255160757,0,6,0,1,"免引水","322",NA,NA,1
"32362","529559",10,2017-09-13 18:20:00,2017-09-13 10:30:00,2017-09-13 10:00:00,0,"3","1",NA,"1058",5872.10915705979,0,1,0,1,"103","145",NA,NA,1
"32363","324701",24,2017-09-13 15:16:00,2017-09-13 07:40:00,2017-09-13 06:30:00,16.5756644346002,"1","1",NA,"1041",4751.83190848945,0,1,0,1,"91","145",NA,NA,1
"32364","378593",10,2017-09-13 10:10:00,2017-09-13 02:20:00,2017-09-13 02:00:00,27.9672462462031,"3","1",NA,"1037",3643.72505149772,0,1,0,0,"80","321","322",NA,2
"32365","378593",10,2017-09-13 10:10:00,2017-09-13 02:20:00,2017-09-13 02:00:00,27.9672462462031,"3","1",NA,"1037",3643.72505149772,0,1,0,0,"80","321","322",NA,2
"32366","304255",46,2017-09-13 09:04:00,2017-09-13 01:50:00,2017-09-13 00:30:00,28.3477321814255,"1","1",NA,"1028",7099.44477502117,0,8,0,0,"61","321",NA,NA,1
"32367","344966",35,2017-09-13 09:05:00,2017-09-13 01:40:00,2017-09-13 00:30:00,9.27461057383703,"2","1","1057","1060",402.17066368658,0,8,0,0,"79","112","145",NA,2
"32368","344966",35,2017-09-13 09:05:00,2017-09-13 01:40:00,2017-09-13 00:30:00,9.27461057383703,"2","1","1057","1060",402.17066368658,0,8,0,0,"79","112","145",NA,2
"32374","935522",25,2017-09-13 16:40:00,2017-09-13 09:05:00,2017-09-13 08:00:00,10.4261440062181,"3","2",NA,"1105",3993.06904046064,0,1,0,1,"67","162","171",NA,2
"32376","935522",15,2017-09-13 16:40:00,2017-09-13 08:55:00,2017-09-13 08:00:00,10.4261440062181,"3","2",NA,"1105",3993.06904046064,0,1,0,1,"67","162","171",NA,2
"32377","321281",52,2017-09-13 15:48:00,2017-09-13 08:40:00,2017-09-13 07:00:00,40.0814000610368,"1","1",NA,"1030",6680.11140921905,0,1,1,1,"99","101","143",NA,2
"32386","529443",33,2017-09-14 23:27:00,2017-09-14 16:00:00,2017-09-14 14:30:00,6,"1","1",NA,"4051",6405.09416292005,-1,1,0,1,"97","145",NA,NA,1
"32387","366013",55,2017-09-14 23:35:00,2017-09-14 16:30:00,2017-09-14 15:00:00,0.558473733902428,"2","1","1050","1031",524.978979521702,0,6,0,1,"84","322",NA,NA,1
"32389","301027",10,2017-09-14 21:20:00,2017-09-14 13:30:00,2017-09-14 13:00:00,1.06034977763585,"3","1",NA,"1028",5247.44477502117,0,1,0,1,"79","112",NA,NA,1
"32390","316911",44,2017-09-14 20:56:00,2017-09-14 13:40:00,2017-09-14 12:00:00,45.4091771677091,"1","1",NA,"1058",7724.10915705979,0,1,0,1,"93","145",NA,NA,1
"32392","355062",28,2017-09-14 19:22:00,2017-09-14 11:50:00,2017-09-14 10:30:00,11.8944682760999,"2","1","1047","4045",406.40776303713,-1,1,0,1,"72","145","321",NA,2
"32393","355062",28,2017-09-14 19:22:00,2017-09-14 11:50:00,2017-09-14 10:30:00,11.8944682760999,"2","1","1047","4045",406.40776303713,-1,1,0,1,"72","145","321",NA,2
"32394","532754",46,2017-09-14 18:54:00,2017-09-14 11:40:00,2017-09-14 10:00:00,28.3477321814255,"1","1",NA,"1057",7562.04078145344,0,8,0,1,"80","451",NA,NA,1
"32395","981265",10,2017-09-14 19:00:00,2017-09-14 11:10:00,2017-09-14 10:30:00,14.9984209753112,"3","1",NA,"1045",3441.82289119184,0,8,0,1,"61","321",NA,NA,1
"32399","421243",32,2017-09-14 15:58:00,2017-09-14 08:30:00,2017-09-14 07:00:00,35.8631774514039,"1","1",NA,"1009",4928.65817151736,0,1,1,1,"99","145",NA,NA,1
"32400","508918",32,2017-09-14 15:38:00,2017-09-14 08:10:00,2017-09-14 07:00:00,7.56450973628614,"3","1",NA,"1038",3441.15149127568,0,8,1,1,"72","112",NA,NA,1
"32401","390062",39,2017-09-14 15:11:00,2017-09-14 07:50:00,2017-09-14 07:00:00,37.0828516782565,"1","1",NA,"1051",6405.09416292005,0,1,1,1,"82","151","451",NA,2
"32406","301027",40,2017-09-14 08:50:00,2017-09-14 01:30:00,2017-09-14 01:00:00,6.58325749736315,"2","1","8601","1028",-1,0,1,0,0,"97","322",NA,NA,1
"32411","304255",10,2017-09-14 08:40:00,2017-09-14 00:50:00,2017-09-14 00:00:00,31.002574583602,"3","1",NA,"1028",5247.44477502117,0,8,0,0,"103","322",NA,NA,1
"32412","359653",32,2017-09-14 16:28:00,2017-09-14 09:00:00,2017-09-14 07:30:00,41.7838698496957,"1","1",NA,"4031",6471.12962920096,-1,1,1,1,"94","143",NA,NA,1
"32417","531472",20,2017-09-14 15:40:00,2017-09-14 08:00:00,2017-09-14 07:00:00,4.8675519126255,"3","2",NA,"1097",4669.57211451525,0,8,1,1,"61","104","162",NA,2
"32418","531472",30,2017-09-14 15:40:00,2017-09-14 08:10:00,2017-09-14 07:00:00,4.8675519126255,"3","2",NA,"1097",4669.57211451525,0,8,1,1,"61","104","162",NA,2
"32420","396893",70,2017-09-14 17:40:00,2017-09-14 10:50:00,2017-09-14 09:00:00,24.0616345195022,"2","2","1122","4053",2423.63526549374,-1,1,0,1,"97","151","153","104",3
"32421","385352",38,2017-09-14 21:42:00,2017-09-14 14:20:00,2017-09-14 12:30:00,16.0480184838013,"1","2",NA,"4061",5366.05099581148,-1,1,0,1,"76","155","162",NA,2
"32423","532924",50,2017-09-14 18:20:00,2017-09-14 11:10:00,2017-09-14 08:00:00,27.3038697386037,"1","2",NA,"1098",6783.55423793895,0,6,0,1,"98","162","171","109",3
"32424","902993",37,2017-09-14 19:23:00,2017-09-14 12:00:00,2017-09-14 10:00:00,28.3477321814255,"1","2",NA,"1101",6768.32423570064,0,1,0,1,"94","153",NA,NA,1
"32434","314293",15,2017-09-14 19:15:00,2017-09-14 11:30:00,2017-09-14 10:00:00,7.87471754146461,"3","2",NA,"1099",5110.64219990802,0,1,0,1,"79","109",NA,NA,1
"32435","985902",53,2017-09-14 18:27:00,2017-09-14 11:20:00,2017-09-14 10:00:00,19.0241117399345,"2","1","8601","1032",-1,0,8,0,1,"88","101","143",NA,2
"32436","324507",5,2017-09-14 19:15:00,2017-09-14 11:20:00,2017-09-14 11:00:00,5.54321297663886,"3","2",NA,"1061",3514.05099581148,0,8,0,1,"76","172",NA,NA,1
"32437","532924",50,2017-09-14 18:20:00,2017-09-14 11:10:00,2017-09-14 08:00:00,27.3038697386037,"1","2",NA,"1098",6783.55423793895,0,6,0,1,"98","162","171","109",3
"32439","396893",90,2017-09-14 17:40:00,2017-09-14 11:10:00,2017-09-14 09:00:00,24.0616345195022,"2","2","1122","4053",2423.63526549374,-1,1,0,1,"97","151","153","104",3
"32440","532924",50,2017-09-14 18:20:00,2017-09-14 11:10:00,2017-09-14 08:00:00,27.3038697386037,"1","2",NA,"1098",6783.55423793895,0,6,0,1,"98","162","171","109",3
"32441","396893",80,2017-09-14 17:40:00,2017-09-14 11:00:00,2017-09-14 09:00:00,24.0616345195022,"2","2","1122","4053",2423.63526549374,-1,1,0,1,"97","151","153","104",3
"32444","475742",10,2017-09-14 17:20:00,2017-09-14 09:30:00,2017-09-14 09:00:00,18.1573171127191,"3","2",NA,"1101",4916.32423570064,0,8,0,1,"76","109",NA,NA,1
"32449","344966",10,2017-09-14 16:10:00,2017-09-14 08:20:00,2017-09-14 08:00:00,21.3038697386037,"3","1",NA,"1060",6112.37475601805,0,8,0,1,"93","151","153",NA,2
"32450","344966",10,2017-09-14 16:10:00,2017-09-14 08:20:00,2017-09-14 08:00:00,21.3038697386037,"3","1",NA,"1060",6112.37475601805,0,8,0,1,"93","151","153",NA,2
"32455","390062",39,2017-09-14 15:11:00,2017-09-14 07:50:00,2017-09-14 07:00:00,37.0828516782565,"1","1",NA,"1051",6405.09416292005,0,1,1,1,"82","151","451",NA,2
"32456","399167",35,2017-09-14 15:15:00,2017-09-14 07:50:00,2017-09-14 07:00:00,41.5721246193405,"1","1",NA,"1062",8293.25675090206,0,1,1,1,"85","153",NA,NA,1
"32465","327905",20,2017-09-14 12:50:00,2017-09-14 05:10:00,2017-09-14 04:00:00,9.94525089200864,"3","2",NA,"1098",4931.55423793895,0,1,0,0,"85","171","172",NA,2
"32466","327905",20,2017-09-14 12:50:00,2017-09-14 05:10:00,2017-09-14 04:00:00,9.94525089200864,"3","2",NA,"1098",4931.55423793895,0,1,0,0,"85","171","172",NA,2
"32472","318213",29,2017-09-14 09:16:00,2017-09-14 01:45:00,2017-09-14 01:00:00,21.9276163143649,"1","2",NA,"1095",6588.53591706509,0,8,0,0,"76","109",NA,NA,1
"32474","359653",47,2017-09-14 21:03:00,2017-09-14 13:50:00,2017-09-14 12:30:00,0.658344264612236,"2","1","4031","1061",1946.66618406248,0,1,0,1,"101","143",NA,NA,1
"32475","397857",32,2017-09-14 15:18:00,2017-09-14 07:50:00,2017-09-14 07:00:00,5.82757400611671,"2","1","1009","4044",922.482031509076,-1,1,1,1,"101","143",NA,NA,1
"32476","385352",38,2017-09-14 21:42:00,2017-09-14 14:20:00,2017-09-14 12:30:00,16.0480184838013,"1","2",NA,"4061",5366.05099581148,-1,1,0,1,"76","155","162",NA,2
"32484","420913",5,2017-09-14 20:05:00,2017-09-14 12:10:00,2017-09-14 11:30:00,8.96545332751663,"3","2",NA,"1096",4596.87723096209,1,1,0,1,"97","109",NA,NA,1
"32486","378631",38,2017-09-14 15:22:00,2017-09-14 08:00:00,2017-09-14 07:00:00,28.2830665870421,"1","1",NA,"1040",4888.14860473248,0,1,1,1,"97","101",NA,NA,1
"32512","985902",53,2017-09-14 18:27:00,2017-09-14 11:20:00,2017-09-14 10:00:00,19.0241117399345,"2","1","8601","1032",-1,0,8,0,1,"88","101","143",NA,2
"32513","443883",0,2017-09-14 17:10:00,2017-09-14 09:10:00,2017-09-14 08:30:00,6.8295544861512,"3","1",NA,"1032",4454.61486217467,0,1,0,1,"75","143",NA,NA,1
"32514","397512",3,2017-09-14 17:07:00,2017-09-14 09:10:00,2017-09-14 08:30:00,4.65092451757828,"3","1",NA,"1032",4454.61486217467,0,1,0,1,"92","101",NA,NA,1
"32517","527696",36,2017-09-15 15:24:00,2017-09-15 08:00:00,2017-09-15 07:00:00,24.4990522077325,"1","1",NA,"4025",6974.72573970828,-1,1,1,1,"61","321","451",NA,2
"32518","527696",36,2017-09-15 15:24:00,2017-09-15 08:00:00,2017-09-15 07:00:00,24.4990522077325,"1","1",NA,"4025",6974.72573970828,-1,1,1,1,"61","321","451",NA,2
"32519","540013",50,2017-09-15 15:10:00,2017-09-15 08:00:00,2017-09-15 06:30:00,8.96545332751663,"2","1","1039","4032",1316.23359881954,-1,1,0,1,"79","112","145",NA,2
"32520","540013",50,2017-09-15 15:10:00,2017-09-15 08:00:00,2017-09-15 06:30:00,8.96545332751663,"2","1","1039","4032",1316.23359881954,-1,1,0,1,"79","112","145",NA,2
"32521","388858",40,2017-09-15 14:40:00,2017-09-15 07:20:00,2017-09-15 06:00:00,7.17990278686285,"2","1","1042","1048",1219.21375603816,0,1,0,1,"93","322",NA,NA,1
"32523","514357",15,2017-09-15 14:15:00,2017-09-15 06:30:00,2017-09-15 05:30:00,9.51404653642189,"3","1",NA,"1048",3989.3286668792,0,1,0,0,"80","112","321",NA,2
"32524","514357",15,2017-09-15 14:15:00,2017-09-15 06:30:00,2017-09-15 05:30:00,9.51404653642189,"3","1",NA,"1048",3989.3286668792,0,1,0,0,"80","112","321",NA,2
"32525","332933",53,2017-09-15 13:37:00,2017-09-15 06:30:00,2017-09-15 05:00:00,16.0112272533577,"1","1",NA,"1056",7367.24978716397,0,8,0,0,"97","451",NA,NA,1
"32527","321281",15,2017-09-15 20:35:00,2017-09-15 12:50:00,2017-09-15 12:00:00,6.14086193001484,"3","1",NA,"1030",4828.11140921905,0,1,0,1,"56",NA,NA,NA,0
"32530","540501",52,2017-09-15 15:03:00,2017-09-15 07:55:00,2017-09-15 06:00:00,6,"1","2",NA,"1122",4267.36237097407,1,1,0,1,"56","162","165",NA,2
"32532","995339",16,2017-09-15 17:14:00,2017-09-15 09:30:00,2017-09-15 09:00:00,5.49393440643167,"3","1",NA,"1038",3441.15149127568,0,6,0,1,"79","322","101",NA,2
"32539","315974",20,2017-09-15 23:10:00,2017-09-15 15:30:00,2017-09-15 14:30:00,1.03673226758885,"2","2","1118","1111",2017.51023187232,0,6,0,1,"93","155",NA,NA,1
"32546","359661",35,2017-09-15 23:45:00,2017-09-15 16:20:00,2017-09-15 15:30:00,29.4307823929674,"3","1",NA,"1027",5407.76499585991,0,8,0,1,"86","322",NA,NA,1
"32547","500496",32,2017-09-15 14:53:00,2017-09-15 07:25:00,2017-09-15 06:00:00,41.5892309935205,"1","2",NA,"1066",4619.33659376013,0,1,0,1,"84","104",NA,NA,1
"32551","389838",14,2017-09-15 22:16:00,2017-09-15 14:30:00,2017-09-15 14:00:00,7.59449639933022,"3","1",NA,"1042",2919.73486557041,0,1,0,1,"101","451",NA,NA,1
"32553","537756",20,2017-09-15 20:40:00,2017-09-15 13:00:00,2017-09-15 12:00:00,16.7763323131749,"1","1",NA,"4021",6021.18898516407,-1,1,0,1,"101","145",NA,NA,1
"32554","359335",30,2017-09-15 19:40:00,2017-09-15 12:10:00,2017-09-15 11:30:00,10.3274419998687,"2","1","1006","8700",0,-1,1,0,1,"94","145",NA,NA,1
"32555","540668",52,2017-09-15 17:28:00,2017-09-15 10:20:00,2017-09-15 08:00:00,-0.00323974082073434,"1","1",NA,"1058",7724.10915705979,0,1,0,1,"80","109","145",NA,2
"32556","532754",10,2017-09-15 17:20:00,2017-09-15 09:30:00,2017-09-15 08:30:00,21.3038697386037,"3","1",NA,"1028",5247.44477502117,0,8,0,1,"103","451",NA,NA,1
"32557","505137",50,2017-09-15 16:50:00,2017-09-15 09:40:00,2017-09-15 08:00:00,28.2830665870421,"1","1",NA,"4052",6595.63255160757,-1,1,0,1,"83","321",NA,NA,1
"32567","337811",26,2017-09-15 15:34:00,2017-09-15 08:00:00,2017-09-15 07:00:00,-0.00323974082073434,"1","1",NA,"1039",5090.6230628587,0,8,1,1,"103","322",NA,NA,1
"32569","366013",10,2017-09-15 23:40:00,2017-09-15 15:50:00,2017-09-15 15:00:00,8.44143704095065,"3","1",NA,"1031",4619.12962920096,0,6,0,1,"82","321",NA,NA,1
"32592","449350",30,2017-09-15 23:45:00,2017-09-15 16:15:00,2017-09-15 14:00:00,28.3477321814255,"1","2",NA,"1095",6588.53591706509,0,8,0,1,"78","155",NA,NA,1
"32593","369462",58,2017-09-15 22:57:00,2017-09-15 15:55:00,2017-09-15 13:30:00,28.3477321814255,"1","2",NA,"1101",6768.32423570064,0,1,0,1,"74","163","165","104",3
"32594","369462",58,2017-09-15 22:57:00,2017-09-15 15:55:00,2017-09-15 13:30:00,28.3477321814255,"1","2",NA,"1101",6768.32423570064,0,1,0,1,"74","163","165","104",3
